person_id_random,date,transaction_type,direction,amount
2136127632,8/3/15,add_credit_to_mobile_wallet,in,1000
2136127632,9/3/15,add_credit_to_mobile_wallet,in,1000
2136127632,9/7/15,send_money,out,200
2136127632,9/2/15,add_credit_to_mobile_wallet,in,1000
2136127632,10/5/15,send_money,out,1300
5494601411,5/22/15,add_credit_to_mobile_wallet,in,14000
5494601411,3/21/15,send_money,out,12000
5494601411,3/24/15,add_credit_to_mobile_wallet,in,19000
5494601411,4/24/15,send_money,out,2030
5494601411,3/23/15,send_money,out,727
5494601411,4/24/15,send_money,out,600
5494601411,4/21/15,send_money,out,13000
5494601411,3/23/15,send_money,out,427
5494601411,4/7/15,send_money,out,4100
5494601411,3/24/15,send_money,out,1027
5494601411,3/24/15,send_money,out,2127
5494601411,3/28/15,send_money,out,7217
5494601411,5/5/15,add_credit_to_mobile_wallet,in,7200
5494601411,5/16/15,send_money,out,4000
5494601411,3/24/15,send_money,out,10710
5494601411,3/25/15,send_money,out,527
5494601411,4/21/15,add_credit_to_mobile_wallet,in,3500
5494601411,3/24/15,add_credit_to_mobile_wallet,in,5000
5494601411,4/22/15,send_money,out,527
5494601411,4/17/15,send_money,out,7100
5494601411,3/23/15,send_money,out,2277
5494601411,3/24/15,send_money,out,11220
5494601411,5/2/15,send_money,out,1530
5494601411,3/23/15,add_credit_to_mobile_wallet,in,3000
5494601411,5/22/15,add_credit_to_mobile_wallet,in,10000
5494601411,4/12/15,send_money,out,8400
5494601411,5/5/15,send_money,out,8700
5494601411,4/24/15,send_money,out,13000
5494601411,3/21/15,add_credit_to_mobile_wallet,in,500
5494601411,5/3/15,send_money,out,4500
3381094541,6/25/15,send_money,out,1000
3381094541,6/27/15,send_money,out,330
3381094541,6/24/15,send_money,out,1000
3381094541,6/24/15,add_credit_to_mobile_wallet,in,300
3381094541,6/24/15,send_money,out,1000
3381094541,6/22/15,add_credit_to_mobile_wallet,in,600
3381094541,6/27/15,send_money,out,1370
3381094541,6/24/15,send_money,out,2050
3381094541,6/22/15,send_money,out,430
3381094541,6/29/15,send_money,out,1900
3381094541,7/6/15,send_money,out,13200
3381094541,7/7/15,send_money,out,2000
3381094541,7/7/15,send_money,out,530
3381094541,7/7/15,add_credit_to_mobile_wallet,in,20000
3381094541,7/7/15,add_credit_to_mobile_wallet,in,5000
3381094541,7/7/15,send_money,out,230
3381094541,7/7/15,send_money,out,1030
3381094541,7/9/15,send_money,out,328
3381094541,7/9/15,send_money,out,328
3381094541,7/9/15,send_money,out,1030
3381094541,7/10/15,send_money,out,1300
3381094541,7/11/15,add_credit_to_mobile_wallet,in,15000
3381094541,7/13/15,send_money,out,3000
3381094541,7/13/15,send_money,out,300
3381094541,7/13/15,send_money,out,530
3381094541,7/25/15,send_money,out,1028
3381094541,7/26/15,add_credit_to_mobile_wallet,in,200
3381094541,7/29/15,send_money,out,328
3381094541,7/29/15,send_money,out,328
3381094541,8/15/15,send_money,out,470
3997325567,5/23/15,send_money,out,1000
3997325567,6/12/15,add_credit_to_mobile_wallet,in,300
3997325567,5/25/15,add_credit_to_mobile_wallet,in,3050
3997325567,6/23/15,add_credit_to_mobile_wallet,in,2100
3997325567,7/4/15,send_money,out,230
3997325567,5/15/15,send_money,out,3500
3997325567,4/29/15,send_money,out,700
3997325567,5/18/15,add_credit_to_mobile_wallet,in,450
3997325567,7/2/15,add_credit_to_mobile_wallet,in,6300
3997325567,5/12/15,transfer_from_savings,in,100
3997325567,7/5/15,send_money,out,1000
3997325567,5/6/15,transfer_to_savings,out,2415
3997325567,5/23/15,send_money,out,1000
3997325567,6/13/15,add_credit_to_mobile_wallet,in,3220
3997325567,6/29/15,send_money,out,2000
3997325567,7/14/15,add_credit_to_mobile_wallet,in,1500
3997325567,7/10/15,send_money,out,200
3997325567,5/13/15,transfer_from_savings,in,19
3997325567,6/12/15,add_credit_to_mobile_wallet,in,18300
3997325567,4/25/15,send_money,out,1000
3997325567,6/17/15,send_money,out,370
3997325567,5/25/15,send_money,out,3000
3997325567,6/23/15,send_money,out,450
3997325567,6/27/15,send_money,out,200
3997325567,5/11/15,transfer_from_savings,in,100
3997325567,6/16/15,add_credit_to_mobile_wallet,in,400
3997325567,5/2/15,send_money,out,9800
3997325567,6/23/15,send_money,out,1430
3997325567,5/1/15,add_credit_to_mobile_wallet,in,10000
3997325567,5/13/15,add_credit_to_mobile_wallet,in,3100
7125219495,7/15/14,add_credit_to_mobile_wallet,in,1100
7125219495,7/17/14,add_credit_to_mobile_wallet,in,800
7125219495,7/15/14,send_money,out,1050
5521864872,7/14/14,send_money,out,1527
5521864872,7/13/14,add_credit_to_mobile_wallet,in,530
5521864872,6/29/14,add_credit_to_mobile_wallet,in,550
1177471131,8/8/14,send_money,out,200
1177471131,8/1/14,send_money,out,2500
1177471131,8/16/14,add_credit_to_mobile_wallet,in,2500
1177471131,8/17/14,send_money,out,350
1177471131,8/21/14,transfer_to_savings,out,50
1177471131,8/22/14,send_money,out,527
1177471131,8/27/14,transfer_from_savings,in,40
3624329372,9/1/14,add_credit_to_mobile_wallet,in,500
3624329372,9/1/14,send_money,out,500
3624329372,9/1/14,add_credit_to_mobile_wallet,in,1200
3624329372,9/5/14,add_credit_to_mobile_wallet,in,1500
3624329372,9/5/14,send_money,out,1400
3624329372,9/23/14,add_credit_to_mobile_wallet,in,600
3624329372,9/29/14,add_credit_to_mobile_wallet,in,650
3624329372,9/29/14,send_money,out,630
3624329372,10/1/14,add_credit_to_mobile_wallet,in,1000
3624329372,10/4/14,add_credit_to_mobile_wallet,in,550
3624329372,10/4/14,send_money,out,500
3624329372,10/4/14,add_credit_to_mobile_wallet,in,1500
3624329372,10/7/14,add_credit_to_mobile_wallet,in,3400
3624329372,10/11/14,add_credit_to_mobile_wallet,in,850
3624329372,10/16/14,add_credit_to_mobile_wallet,in,630
3624329372,10/26/14,add_credit_to_mobile_wallet,in,1000
3624329372,10/26/14,send_money,out,985
4191686819,3/13/15,add_credit_to_mobile_wallet,in,4000
4191686819,3/13/15,add_credit_to_mobile_wallet,in,4000
4191686819,3/11/15,send_money,out,500
4191686819,3/11/15,send_money,out,450
4191686819,3/11/15,send_money,out,7000
4191686819,3/9/15,send_money,out,1230
4191686819,3/7/15,send_money,out,650
4191686819,3/6/15,send_money,out,700
4191686819,3/5/15,send_money,out,1300
4191686819,3/4/15,send_money,out,700
4191686819,3/3/15,add_credit_to_mobile_wallet,in,200
4191686819,3/3/15,add_credit_to_mobile_wallet,in,250
4191686819,3/1/15,send_money,out,1530
4191686819,2/28/15,send_money,out,1000
4191686819,3/21/15,add_credit_to_mobile_wallet,in,2000
4191686819,3/23/15,send_money,out,2000
4191686819,3/23/15,send_money,out,2000
4191686819,3/26/15,send_money,out,4000
4191686819,3/27/15,add_credit_to_mobile_wallet,in,700
4191686819,3/27/15,add_credit_to_mobile_wallet,in,3200
4191686819,3/30/15,send_money,out,300
4191686819,4/2/15,send_money,out,1000
4191686819,4/5/15,add_credit_to_mobile_wallet,in,4000
4191686819,4/8/15,send_money,out,200
4191686819,5/28/15,add_credit_to_mobile_wallet,in,2000
4191686819,6/27/15,add_credit_to_mobile_wallet,in,8000
4191686819,6/28/15,add_credit_to_mobile_wallet,in,8000
4191686819,8/12/15,add_credit_to_mobile_wallet,in,1550
9745064088,3/26/15,send_money,out,5000
9745064088,3/26/15,add_credit_to_mobile_wallet,in,10000
9745064088,3/29/15,add_credit_to_mobile_wallet,in,3000
9745064088,3/31/15,add_credit_to_mobile_wallet,in,7000
9745064088,3/31/15,send_money,out,2000
9745064088,4/3/15,send_money,out,1530
9745064088,4/4/15,send_money,out,530
9745064088,4/5/15,add_credit_to_mobile_wallet,in,10000
9745064088,4/5/15,add_credit_to_mobile_wallet,in,3000
9745064088,4/5/15,send_money,out,2000
9745064088,4/7/15,add_credit_to_mobile_wallet,in,8500
9745064088,4/10/15,add_credit_to_mobile_wallet,in,26000
9745064088,4/10/15,add_credit_to_mobile_wallet,in,26000
9745064088,4/10/15,send_money,out,25100
9745064088,4/10/15,add_credit_to_mobile_wallet,in,8000
9745064088,4/11/15,send_money,out,3500
9745064088,4/11/15,send_money,out,3000
9745064088,4/13/15,send_money,out,600
9745064088,4/14/15,send_money,out,630
9745064088,4/15/15,send_money,out,150
9745064088,4/28/15,add_credit_to_mobile_wallet,in,2000
9745064088,4/29/15,add_credit_to_mobile_wallet,in,5100
9745064088,4/30/15,add_credit_to_mobile_wallet,in,300
9745064088,4/30/15,add_credit_to_mobile_wallet,in,2030
9745064088,6/21/15,transfer_from_savings,in,200
9745064088,6/22/15,add_credit_to_mobile_wallet,in,5000
9745064088,6/22/15,add_credit_to_mobile_wallet,in,5000
9745064088,6/23/15,send_money,out,530
9745064088,6/29/15,transfer_from_savings,in,200
5080754334,6/21/15,add_credit_to_mobile_wallet,in,7000
7483594912,6/17/15,add_credit_to_mobile_wallet,in,1400
7483594912,6/21/15,add_credit_to_mobile_wallet,in,700
7483594912,6/25/15,add_credit_to_mobile_wallet,in,1250
7483594912,7/2/15,add_credit_to_mobile_wallet,in,1200
7483594912,7/2/15,transfer_to_savings,out,1500
7483594912,7/2/15,transfer_from_savings,in,1000
7483594912,7/2/15,transfer_from_savings,in,200
7483594912,7/2/15,transfer_to_savings,out,500
7483594912,7/2/15,transfer_to_savings,out,700
7483594912,7/2/15,transfer_from_savings,in,500
7483594912,7/2/15,transfer_from_savings,in,500
7483594912,7/2/15,transfer_from_savings,in,500
7483594912,7/2/15,transfer_to_savings,out,500
7483594912,7/2/15,transfer_to_savings,out,200
7483594912,7/2/15,transfer_to_savings,out,200
7483594912,7/2/15,transfer_to_savings,out,200
7483594912,7/2/15,transfer_to_savings,out,400
7483594912,7/2/15,transfer_from_savings,in,1000
7483594912,7/2/15,transfer_from_savings,in,200
7483594912,7/2/15,transfer_from_savings,in,300
7483594912,7/2/15,transfer_to_savings,out,300
7483594912,7/2/15,transfer_to_savings,out,600
7483594912,7/2/15,transfer_to_savings,out,400
7483594912,7/2/15,transfer_to_savings,out,200
7483594912,7/2/15,transfer_from_savings,in,700
7483594912,7/2/15,transfer_from_savings,in,700
7483594912,7/2/15,transfer_from_savings,in,100
7483594912,7/2/15,transfer_to_savings,out,400
7483594912,7/2/15,transfer_to_savings,out,400
7483594912,7/2/15,transfer_to_savings,out,400
3457818790,6/9/15,send_money,out,2050
3457818790,6/2/15,add_credit_to_mobile_wallet,in,2000
3457818790,6/2/15,send_money,out,550
3457818790,5/29/15,send_money,out,900
3457818790,6/2/15,send_money,out,200
3457818790,6/9/15,transfer_to_savings,out,50000
3457818790,6/5/15,send_money,out,300
3457818790,6/2/15,add_credit_to_mobile_wallet,in,1200
3457818790,6/3/15,send_money,out,400
8232732829,7/18/15,add_credit_to_mobile_wallet,in,200
8232732829,7/19/15,add_credit_to_mobile_wallet,in,200
8232732829,7/19/15,add_credit_to_mobile_wallet,in,225
8232732829,7/18/15,add_credit_to_mobile_wallet,in,100
8232732829,7/21/15,add_credit_to_mobile_wallet,in,120
8232732829,7/18/15,add_credit_to_mobile_wallet,in,100
8232732829,7/30/15,add_credit_to_mobile_wallet,in,500
8232732829,8/20/15,send_money,out,530
8232732829,9/12/15,add_credit_to_mobile_wallet,in,50
8232732829,9/29/15,add_credit_to_mobile_wallet,in,100
8232732829,10/16/15,add_credit_to_mobile_wallet,in,6000
8232732829,10/10/15,add_credit_to_mobile_wallet,in,100
8232732829,10/6/15,add_credit_to_mobile_wallet,in,100
8232732829,10/11/15,add_credit_to_mobile_wallet,in,100
8232732829,10/27/15,add_credit_to_mobile_wallet,in,130
8232732829,9/10/15,add_credit_to_mobile_wallet,in,985
8232732829,10/8/15,add_credit_to_mobile_wallet,in,50
8232732829,9/30/15,add_credit_to_mobile_wallet,in,200
8232732829,9/17/15,send_money,out,1030
8232732829,9/15/15,add_credit_to_mobile_wallet,in,525
8232732829,9/16/15,add_credit_to_mobile_wallet,in,4500
8232732829,10/8/15,add_credit_to_mobile_wallet,in,100
2662659101,8/10/14,send_money,out,11000
2662659101,8/10/14,add_credit_to_mobile_wallet,in,6000
2662659101,8/10/14,add_credit_to_mobile_wallet,in,4000
2662659101,8/8/14,send_money,out,10000
2662659101,8/8/14,add_credit_to_mobile_wallet,in,10055
2662659101,8/8/14,add_credit_to_mobile_wallet,in,15000
2662659101,8/8/14,add_credit_to_mobile_wallet,in,200
2662659101,8/7/14,send_money,out,950
2662659101,8/7/14,send_money,out,527
2662659101,8/7/14,add_credit_to_mobile_wallet,in,1000
2662659101,8/6/14,add_credit_to_mobile_wallet,in,600
2662659101,8/6/14,add_credit_to_mobile_wallet,in,2200
2662659101,8/6/14,add_credit_to_mobile_wallet,in,7000
2662659101,8/4/14,send_money,out,1200
2662659101,8/4/14,send_money,out,30000
2662659101,8/4/14,add_credit_to_mobile_wallet,in,30000
2662659101,8/4/14,send_money,out,3100
2662659101,8/4/14,send_money,out,2900
2662659101,8/4/14,add_credit_to_mobile_wallet,in,9000
2662659101,8/4/14,send_money,out,7500
2662659101,8/4/14,send_money,out,1600
2662659101,8/4/14,add_credit_to_mobile_wallet,in,12000
2662659101,8/2/14,send_money,out,1000
2662659101,8/1/14,add_credit_to_mobile_wallet,in,1400
2662659101,7/31/14,add_credit_to_mobile_wallet,in,1500
2662659101,7/30/14,add_credit_to_mobile_wallet,in,6000
2662659101,7/25/14,send_money,out,1000
2662659101,7/25/14,send_money,out,600
2662659101,7/25/14,send_money,out,600
2662659101,7/25/14,add_credit_to_mobile_wallet,in,4000
9448433849,2/20/15,add_credit_to_mobile_wallet,in,400
9448433849,2/18/15,send_money,out,2030
9448433849,2/18/15,add_credit_to_mobile_wallet,in,2100
9448433849,2/12/15,send_money,out,730
9448433849,2/11/15,send_money,out,1150
9448433849,2/11/15,add_credit_to_mobile_wallet,in,2000
9448433849,2/10/15,send_money,out,830
9448433849,2/10/15,send_money,out,2050
9448433849,2/9/15,send_money,out,2350
9448433849,2/9/15,add_credit_to_mobile_wallet,in,2400
9448433849,2/9/15,send_money,out,7000
9448433849,2/9/15,add_credit_to_mobile_wallet,in,1100
9448433849,2/9/15,add_credit_to_mobile_wallet,in,6000
9448433849,2/6/15,add_credit_to_mobile_wallet,in,800
9448433849,2/6/15,send_money,out,1050
9448433849,2/6/15,add_credit_to_mobile_wallet,in,2000
9448433849,2/5/15,send_money,out,5100
9448433849,2/5/15,add_credit_to_mobile_wallet,in,2000
9448433849,2/3/15,add_credit_to_mobile_wallet,in,1000
9448433849,2/3/15,add_credit_to_mobile_wallet,in,2000
9448433849,1/31/15,send_money,out,3700
9448433849,1/31/15,add_credit_to_mobile_wallet,in,5500
9448433849,1/31/15,send_money,out,4900
9448433849,1/31/15,add_credit_to_mobile_wallet,in,5100
9448433849,1/26/15,send_money,out,1050
9448433849,1/19/15,send_money,out,1000
9448433849,1/19/15,send_money,out,3000
9448433849,1/15/15,send_money,out,24600
9448433849,1/15/15,add_credit_to_mobile_wallet,in,15000
9448433849,1/13/15,send_money,out,500
2422995126,3/18/15,send_money,out,700
2422995126,3/6/15,send_money,out,1200
2422995126,3/6/15,send_money,out,400
2422995126,2/23/15,add_credit_to_mobile_wallet,in,100
2422995126,2/23/15,add_credit_to_mobile_wallet,in,1000
2422995126,2/15/15,add_credit_to_mobile_wallet,in,200
2422995126,2/10/15,send_money,out,4940
2422995126,2/10/15,add_credit_to_mobile_wallet,in,5000
2422995126,3/31/15,send_money,out,3500
2422995126,3/31/15,add_credit_to_mobile_wallet,in,31000
2422995126,3/31/15,add_credit_to_mobile_wallet,in,5000
2422995126,3/31/15,send_money,out,8000
2422995126,3/31/15,add_credit_to_mobile_wallet,in,6000
2422995126,4/1/15,add_credit_to_mobile_wallet,in,500
2422995126,4/1/15,add_credit_to_mobile_wallet,in,500
2422995126,4/1/15,send_money,out,1600
2422995126,4/9/15,add_credit_to_mobile_wallet,in,3000
2422995126,4/9/15,send_money,out,1000
2422995126,4/9/15,add_credit_to_mobile_wallet,in,3000
2422995126,4/9/15,send_money,out,3000
2422995126,4/10/15,add_credit_to_mobile_wallet,in,2700
2422995126,4/10/15,send_money,out,1200
2422995126,4/14/15,add_credit_to_mobile_wallet,in,1100
2422995126,4/14/15,send_money,out,1050
2422995126,4/16/15,add_credit_to_mobile_wallet,in,6000
2422995126,4/16/15,send_money,out,5700
2422995126,4/17/15,send_money,out,1050
2422995126,4/20/15,add_credit_to_mobile_wallet,in,1100
2422995126,4/20/15,send_money,out,1050
2422995126,4/21/15,add_credit_to_mobile_wallet,in,1000
9923610654,2/16/15,transfer_from_savings,in,3000
9923610654,12/29/14,send_money,out,2030
9923610654,2/9/15,add_credit_to_mobile_wallet,in,7000
9923610654,2/4/15,send_money,out,4500
9923610654,2/17/15,send_money,out,7000
9923610654,1/4/15,send_money,out,2000
9923610654,2/5/15,send_money,out,1027
9923610654,2/5/15,send_money,out,3500
9923610654,1/3/15,send_money,out,830
9923610654,2/3/15,send_money,out,7100
9923610654,2/9/15,send_money,out,7500
9923610654,2/10/15,send_money,out,1650
9923610654,2/9/15,add_credit_to_mobile_wallet,in,500
9923610654,2/6/15,send_money,out,3000
9923610654,2/4/15,send_money,out,527
9923610654,2/5/15,send_money,out,527
9923610654,2/17/15,add_credit_to_mobile_wallet,in,7300
9923610654,3/30/15,send_money,out,1800
9923610654,3/31/15,send_money,out,2000
9923610654,3/31/15,send_money,out,2000
9923610654,3/31/15,add_credit_to_mobile_wallet,in,7000
9923610654,3/31/15,send_money,out,4000
9923610654,4/1/15,send_money,out,2000
9923610654,4/6/15,add_credit_to_mobile_wallet,in,2300
9923610654,4/6/15,add_credit_to_mobile_wallet,in,2300
9923610654,4/8/15,send_money,out,5800
9923610654,4/8/15,send_money,out,2200
9923610654,4/8/15,send_money,out,150
9923610654,4/9/15,send_money,out,3500
9923610654,4/13/15,send_money,out,17000
1546979501,4/4/15,send_money,out,230
1546979501,4/6/15,send_money,out,500
1546979501,4/4/15,send_money,out,430
1546979501,4/3/15,send_money,out,15159
1546979501,4/7/15,send_money,out,500
1546979501,4/6/15,send_money,out,335
1546979501,4/4/15,send_money,out,36000
1546979501,4/4/15,add_credit_to_mobile_wallet,in,500
1546979501,4/7/15,add_credit_to_mobile_wallet,in,5000
1546979501,4/5/15,send_money,out,9000
1546979501,4/4/15,add_credit_to_mobile_wallet,in,12000
1546979501,4/3/15,add_credit_to_mobile_wallet,in,13000
1546979501,4/4/15,send_money,out,530
1546979501,4/4/15,add_credit_to_mobile_wallet,in,28000
1546979501,4/8/15,add_credit_to_mobile_wallet,in,500
1546979501,4/11/15,send_money,out,500
1546979501,4/11/15,add_credit_to_mobile_wallet,in,10000
1546979501,4/16/15,add_credit_to_mobile_wallet,in,5000
1546979501,4/16/15,send_money,out,5000
1546979501,4/17/15,add_credit_to_mobile_wallet,in,330
1546979501,4/21/15,add_credit_to_mobile_wallet,in,6000
1546979501,4/21/15,send_money,out,230
1546979501,4/21/15,add_credit_to_mobile_wallet,in,6000
1546979501,4/21/15,send_money,out,1000
1546979501,4/22/15,send_money,out,2000
1546979501,4/23/15,add_credit_to_mobile_wallet,in,200
1546979501,4/9/15,transfer_to_savings,out,200
1546979501,4/10/15,send_money,out,2350
1546979501,4/13/15,send_money,out,500
1546979501,4/13/15,send_money,out,1030
7970308274,4/17/15,send_money,out,5100
7970308274,4/5/15,send_money,out,2030
7970308274,4/17/15,send_money,out,1530
7970308274,4/20/15,send_money,out,1000
7970308274,4/17/15,add_credit_to_mobile_wallet,in,5000
7970308274,4/25/15,send_money,out,520
7970308274,5/7/15,send_money,out,3000
7970308274,4/11/15,send_money,out,230
7970308274,4/19/15,send_money,out,1030
7970308274,3/27/15,send_money,out,227
7970308274,4/23/15,add_credit_to_mobile_wallet,in,1000
7970308274,4/15/15,send_money,out,1730
7970308274,5/12/15,send_money,out,2500
7970308274,3/28/15,add_credit_to_mobile_wallet,in,4000
7970308274,5/5/15,add_credit_to_mobile_wallet,in,400
7970308274,5/14/15,send_money,out,4950
7970308274,5/13/15,send_money,out,5100
7970308274,4/16/15,send_money,out,450
7970308274,4/16/15,add_credit_to_mobile_wallet,in,1030
7970308274,5/10/15,send_money,out,2030
7970308274,3/28/15,send_money,out,1780
7970308274,3/20/15,send_money,out,1030
7970308274,5/10/15,send_money,out,2030
7970308274,3/19/15,send_money,out,2000
7970308274,4/22/15,send_money,out,11150
7970308274,5/13/15,send_money,out,1060
7970308274,4/10/15,send_money,out,1030
7970308274,3/28/15,send_money,out,2030
7970308274,3/20/15,send_money,out,3600
7970308274,3/20/15,send_money,out,650
7064844459,5/25/15,send_money,out,250
7064844459,7/2/15,add_credit_to_mobile_wallet,in,750
7064844459,7/2/15,add_credit_to_mobile_wallet,in,50
1676546225,6/1/15,send_money,out,2027
1676546225,6/16/15,send_money,out,327
1676546225,3/1/15,send_money,out,1730
1676546225,3/25/15,send_money,out,3050
1676546225,6/26/15,add_credit_to_mobile_wallet,in,2000
1676546225,6/30/15,send_money,out,527
1676546225,6/15/15,send_money,out,200
1676546225,5/28/15,send_money,out,2000
1676546225,5/1/15,send_money,out,2027
1676546225,6/11/15,send_money,out,2027
1676546225,5/21/15,send_money,out,1000
1676546225,6/13/15,add_credit_to_mobile_wallet,in,2000
1676546225,6/22/15,send_money,out,2027
1676546225,4/10/15,send_money,out,2020
1676546225,6/25/15,send_money,out,1000
1676546225,6/30/15,send_money,out,670
1676546225,12/11/14,send_money,out,8500
1676546225,5/10/15,send_money,out,2027
1676546225,6/27/15,add_credit_to_mobile_wallet,in,1030
1676546225,5/22/15,send_money,out,2027
1676546225,12/15/14,send_money,out,3050
1676546225,3/10/15,send_money,out,2030
1676546225,3/7/15,send_money,out,1000
1676546225,1/15/15,send_money,out,12500
1676546225,3/31/15,send_money,out,2027
1676546225,4/15/15,send_money,out,1527
1676546225,6/17/15,send_money,out,500
1676546225,1/13/15,send_money,out,2950
1676546225,12/31/14,send_money,out,1027
1676546225,6/8/15,send_money,out,1027
4883396224,10/3/14,send_money,out,2030
4883396224,8/29/14,send_money,out,9300
4883396224,7/15/14,send_money,out,2530
4883396224,1/19/15,send_money,out,227
4883396224,5/2/14,send_money,out,100
4883396224,8/29/14,send_money,out,7100
4883396224,6/4/15,send_money,out,4027
4883396224,11/3/14,send_money,out,11100
4883396224,12/11/14,add_credit_to_mobile_wallet,in,300
4883396224,8/26/14,send_money,out,2100
4883396224,10/31/14,add_credit_to_mobile_wallet,in,200
4883396224,3/30/15,add_credit_to_mobile_wallet,in,500
4883396224,10/31/14,add_credit_to_mobile_wallet,in,2520
4883396224,2/13/15,send_money,out,2027
4883396224,1/17/15,send_money,out,7050
4883396224,3/27/15,add_credit_to_mobile_wallet,in,1000
4883396224,9/3/14,add_credit_to_mobile_wallet,in,13000
4883396224,4/7/15,send_money,out,3030
4883396224,11/29/14,send_money,out,2330
4883396224,3/5/15,send_money,out,530
4883396224,9/29/14,send_money,out,3800
4883396224,11/29/14,send_money,out,1030
4883396224,7/31/14,send_money,out,200
4883396224,9/11/14,send_money,out,30300
4883396224,4/9/14,send_money,out,500
4883396224,9/3/14,send_money,out,10200
4883396224,1/12/15,add_credit_to_mobile_wallet,in,4500
4883396224,3/21/14,send_money,out,1530
4883396224,6/22/14,send_money,out,330
4883396224,1/22/15,send_money,out,3027
1197328073,7/10/15,send_money,out,100
1197328073,7/9/15,send_money,out,1233
1197328073,6/29/15,add_credit_to_mobile_wallet,in,12200
1197328073,7/11/15,add_credit_to_mobile_wallet,in,4800
1197328073,7/8/15,add_credit_to_mobile_wallet,in,13500
1197328073,7/6/15,add_credit_to_mobile_wallet,in,11900
1197328073,7/10/15,send_money,out,5000
1197328073,7/11/15,add_credit_to_mobile_wallet,in,11500
1197328073,7/7/15,send_money,out,1418
1197328073,7/14/15,add_credit_to_mobile_wallet,in,6000
1197328073,7/9/15,send_money,out,3000
1197328073,7/3/15,add_credit_to_mobile_wallet,in,4250
1197328073,7/1/15,add_credit_to_mobile_wallet,in,10000
1197328073,7/10/15,add_credit_to_mobile_wallet,in,3000
1197328073,7/7/15,send_money,out,427
1197328073,7/9/15,add_credit_to_mobile_wallet,in,5000
1197328073,6/26/15,send_money,out,2500
1197328073,7/10/15,add_credit_to_mobile_wallet,in,5000
1197328073,6/26/15,add_credit_to_mobile_wallet,in,4100
1197328073,6/29/15,send_money,out,1400
1197328073,7/11/15,send_money,out,5050
1197328073,7/9/15,add_credit_to_mobile_wallet,in,5100
1197328073,7/7/15,add_credit_to_mobile_wallet,in,8600
1197328073,7/6/15,add_credit_to_mobile_wallet,in,5000
1197328073,7/14/15,send_money,out,700
1197328073,7/13/15,add_credit_to_mobile_wallet,in,10000
1197328073,7/13/15,add_credit_to_mobile_wallet,in,14200
1197328073,6/25/15,add_credit_to_mobile_wallet,in,6100
1197328073,6/26/15,add_credit_to_mobile_wallet,in,20000
1197328073,7/5/15,send_money,out,2133
5334896838,3/23/14,add_credit_to_mobile_wallet,in,2027
5334896838,4/25/14,add_credit_to_mobile_wallet,in,3500
5334896838,5/20/14,send_money,out,500
5334896838,5/26/14,add_credit_to_mobile_wallet,in,50
5334896838,5/29/14,add_credit_to_mobile_wallet,in,500
5334896838,5/29/14,add_credit_to_mobile_wallet,in,4680
5334896838,5/29/14,send_money,out,700
5334896838,6/9/14,send_money,out,1400
1096962239,7/16/14,transfer_to_savings,out,100
1096962239,7/19/14,send_money,out,3030
1096962239,7/24/14,send_money,out,380
7284641061,8/13/14,send_money,out,12000
7284641061,8/12/14,add_credit_to_mobile_wallet,in,100
7284641061,8/23/14,add_credit_to_mobile_wallet,in,1050
7284641061,8/27/14,add_credit_to_mobile_wallet,in,1450
7284641061,8/27/14,send_money,out,1400
7284641061,9/4/14,add_credit_to_mobile_wallet,in,450
7284641061,9/4/14,send_money,out,1400
7284641061,9/6/14,send_money,out,950
7284641061,9/15/14,add_credit_to_mobile_wallet,in,200
7284641061,9/17/14,add_credit_to_mobile_wallet,in,150
7284641061,9/19/14,add_credit_to_mobile_wallet,in,250
7284641061,9/20/14,add_credit_to_mobile_wallet,in,250
7284641061,9/21/14,add_credit_to_mobile_wallet,in,100
7284641061,9/23/14,add_credit_to_mobile_wallet,in,300
7284641061,9/25/14,add_credit_to_mobile_wallet,in,250
7284641061,9/25/14,send_money,out,1400
7284641061,9/30/14,add_credit_to_mobile_wallet,in,1000
7284641061,9/30/14,add_credit_to_mobile_wallet,in,2000
7284641061,9/30/14,add_credit_to_mobile_wallet,in,750
7284641061,9/30/14,send_money,out,400
7284641061,10/1/14,add_credit_to_mobile_wallet,in,500
7284641061,10/8/14,send_money,out,250
7284641061,10/13/14,send_money,out,250
7284641061,10/13/14,send_money,out,10
7284641061,10/13/14,send_money,out,240
7284641061,10/13/14,send_money,out,240
7284641061,10/15/14,add_credit_to_mobile_wallet,in,200
7284641061,10/21/14,add_credit_to_mobile_wallet,in,700
7284641061,10/24/14,send_money,out,750
7284641061,11/7/14,add_credit_to_mobile_wallet,in,1500
4645275853,4/1/15,transfer_to_savings,out,2000
4645275853,4/6/15,transfer_from_savings,in,480
4645275853,4/6/15,transfer_from_savings,in,470
4645275853,4/4/15,add_credit_to_mobile_wallet,in,2000
4645275853,4/4/15,transfer_to_savings,out,2000
4645275853,4/4/15,transfer_to_savings,out,2000
4645275853,4/6/15,transfer_to_savings,out,376
4645275853,4/6/15,transfer_from_savings,in,180
4645275853,4/7/15,transfer_from_savings,in,700
4645275853,4/7/15,send_money,out,330
4645275853,4/7/15,transfer_from_savings,in,16
4645275853,4/8/15,add_credit_to_mobile_wallet,in,250
4645275853,4/9/15,transfer_from_savings,in,730
4645275853,4/9/15,transfer_from_savings,in,170
4645275853,4/9/15,send_money,out,150
4645275853,4/9/15,transfer_from_savings,in,200
