person_id_random,ipaddress,local_access_time,continent_name,country_name,city_name
3342477379,197.250.193.222,2016-02-18 09:00:00,Africa,Tanzania,
3342477379,197.250.195.221,2016-02-18 19:00:00,Africa,Tanzania,
3342477379,197.250.193.73,2016-02-19 06:00:00,Africa,Tanzania,
3342477379,197.250.193.130,2016-02-19 13:00:00,Africa,Tanzania,
3342477379,197.250.192.223,2016-02-20 14:00:00,Africa,Tanzania,
3342477379,197.250.195.16,2016-02-21 04:00:00,Africa,Tanzania,
3342477379,197.250.195.215,2016-02-21 16:00:00,Africa,Tanzania,
3342477379,197.250.195.134,2016-02-21 19:00:00,Africa,Tanzania,
3342477379,197.250.193.9,2016-02-22 17:00:00,Africa,Tanzania,
3342477379,197.250.195.52,2016-02-24 06:00:00,Africa,Tanzania,
3342477379,197.250.193.49,2016-02-24 20:00:00,Africa,Tanzania,
3342477379,197.250.193.228,2016-02-25 07:00:00,Africa,Tanzania,
3342477379,197.250.193.228,2016-02-25 09:00:00,Africa,Tanzania,
3342477379,197.250.195.167,2016-02-26 16:00:00,Africa,Tanzania,
3342477379,197.250.193.214,2016-02-27 12:00:00,Africa,Tanzania,
3342477379,197.250.193.219,2016-02-29 18:00:00,Africa,Tanzania,
3342477379,197.250.193.64,2016-03-01 13:00:00,Africa,Tanzania,
3342477379,197.250.195.4,2016-03-02 10:00:00,Africa,Tanzania,
3342477379,197.250.192.135,2016-03-02 18:00:00,Africa,Tanzania,
3342477379,197.250.195.97,2016-03-03 07:00:00,Africa,Tanzania,
3342477379,197.250.193.27,2016-03-07 07:00:00,Africa,Tanzania,
3342477379,197.250.192.128,2016-03-07 14:00:00,Africa,Tanzania,
3342477379,197.250.195.190,2016-03-08 07:00:00,Africa,Tanzania,
3342477379,197.250.193.238,2016-03-09 12:00:00,Africa,Tanzania,
3342477379,197.250.193.136,2016-03-15 07:00:00,Africa,Tanzania,
3342477379,41.222.179.160,2016-03-15 14:00:00,Africa,Tanzania,
3342477379,197.250.193.157,2016-03-15 19:00:00,Africa,Tanzania,
3342477379,197.250.193.217,2016-03-29 07:00:00,Africa,Tanzania,
3342477379,197.250.195.76,2016-03-30 13:00:00,Africa,Tanzania,
3342477379,197.250.195.239,2016-04-01 16:00:00,Africa,Tanzania,
3342477379,197.250.193.125,2016-04-06 10:00:00,Africa,Tanzania,
3342477379,197.250.195.165,2016-04-10 17:00:00,Africa,Tanzania,
3342477379,197.250.192.205,2016-06-17 00:00:00,Africa,Tanzania,
3342477379,197.250.62.114,2016-06-17 12:00:00,Africa,Tanzania,Dar es Salaam
3342477379,197.250.62.114,2016-06-17 13:00:00,Africa,Tanzania,Dar es Salaam
5563120467,41.222.181.163,2016-01-01 17:00:00,Africa,Tanzania,Dar es Salaam
5563120467,41.222.180.104,2016-01-01 19:00:00,Africa,Tanzania,
5563120467,41.222.180.104,2016-01-01 22:00:00,Africa,Tanzania,
5563120467,41.222.180.104,2016-01-01 23:00:00,Africa,Tanzania,
5563120467,41.222.180.168,2016-01-02 12:00:00,Africa,Tanzania,
5563120467,41.222.180.168,2016-01-02 15:00:00,Africa,Tanzania,
5563120467,41.222.179.179,2016-01-04 11:00:00,Africa,Tanzania,
5563120467,41.222.180.120,2016-02-01 20:00:00,Africa,Tanzania,
5563120467,41.222.177.96,2016-02-02 18:00:00,Africa,Tanzania,Dar es Salaam
5563120467,41.222.179.147,2016-02-04 15:00:00,Africa,Tanzania,
5563120467,41.222.180.122,2016-02-08 14:00:00,Africa,Tanzania,
5563120467,41.222.180.112,2016-03-04 15:00:00,Africa,Tanzania,
7459525133,197.250.193.147,2015-12-26 09:00:00,Africa,Tanzania,
7459525133,197.250.193.129,2016-01-02 13:00:00,Africa,Tanzania,
7459525133,197.250.193.129,2016-01-02 14:00:00,Africa,Tanzania,
7459525133,197.250.193.138,2016-01-02 15:00:00,Africa,Tanzania,
7459525133,197.250.193.45,2016-01-29 03:00:00,Africa,Tanzania,
7459525133,197.250.195.114,2016-01-29 15:00:00,Africa,Tanzania,
7459525133,197.250.193.70,2016-02-20 18:00:00,Africa,Tanzania,
5799676461,41.222.179.172,2016-01-18 22:00:00,Africa,Tanzania,
6491386882,197.250.193.21,2016-01-10 19:00:00,Africa,Tanzania,
6491386882,197.250.193.67,2016-01-11 01:00:00,Africa,Tanzania,
6034981056,41.222.181.188,2016-01-08 14:00:00,Africa,Tanzania,
6034981056,41.222.181.188,2016-01-08 15:00:00,Africa,Tanzania,
7780990687,197.250.62.182,2016-01-31 19:00:00,Africa,Tanzania,Dar es Salaam
9945630480,197.250.193.191,2015-12-27 20:00:00,Africa,Tanzania,
9945630480,197.250.195.60,2016-01-11 13:00:00,Africa,Tanzania,
9945630480,197.250.192.223,2016-02-21 16:00:00,Africa,Tanzania,
9945630480,197.250.193.39,2016-02-21 18:00:00,Africa,Tanzania,
9945630480,197.250.195.184,2016-02-22 07:00:00,Africa,Tanzania,
9945630480,197.250.193.143,2016-02-22 09:00:00,Africa,Tanzania,
9945630480,197.250.193.160,2016-03-05 08:00:00,Africa,Tanzania,
4030617594,41.222.180.175,2016-03-03 22:00:00,Africa,Tanzania,
4030617594,41.222.179.144,2016-05-31 18:00:00,Africa,Tanzania,
7812481370,41.222.181.161,2016-02-09 08:00:00,Africa,Tanzania,Dar es Salaam
4652588050,197.250.62.55,2016-03-06 10:00:00,Africa,Tanzania,Dar es Salaam
5729162586,169.255.184.196,2015-12-29 14:00:00,Africa,Tanzania,
5729162586,41.223.4.34,2016-01-27 07:00:00,Africa,Tanzania,
5729162586,41.223.4.34,2016-01-28 08:00:00,Africa,Tanzania,
5729162586,41.223.4.34,2016-02-07 04:00:00,Africa,Tanzania,
5729162586,41.223.4.34,2016-02-15 13:00:00,Africa,Tanzania,
5729162586,41.222.179.167,2016-02-18 20:00:00,Africa,Tanzania,
5729162586,41.222.180.107,2016-02-19 12:00:00,Africa,Tanzania,
5729162586,41.222.179.164,2016-02-25 19:00:00,Africa,Tanzania,
5729162586,41.222.180.107,2016-03-03 10:00:00,Africa,Tanzania,
5729162586,41.222.180.190,2016-03-07 20:00:00,Africa,Tanzania,
5729162586,41.222.180.171,2016-03-12 18:00:00,Africa,Tanzania,
9984848342,197.250.195.43,2015-12-25 11:00:00,Africa,Tanzania,
9984848342,197.250.195.127,2015-12-27 17:00:00,Africa,Tanzania,
9984848342,41.222.177.160,2016-01-03 17:00:00,Africa,Tanzania,
9984848342,41.222.179.144,2016-01-03 18:00:00,Africa,Tanzania,
9984848342,41.222.179.156,2016-01-09 13:00:00,Africa,Tanzania,
9984848342,197.250.195.141,2016-01-15 06:00:00,Africa,Tanzania,
9984848342,197.250.195.141,2016-01-15 12:00:00,Africa,Tanzania,
9984848342,197.250.195.224,2016-01-18 08:00:00,Africa,Tanzania,
9984848342,41.222.180.168,2016-01-25 15:00:00,Africa,Tanzania,
9984848342,41.222.180.168,2016-01-25 17:00:00,Africa,Tanzania,
9984848342,41.222.179.175,2016-02-01 06:00:00,Africa,Tanzania,
9984848342,41.222.181.188,2016-02-06 08:00:00,Africa,Tanzania,
9984848342,41.222.181.188,2016-02-06 12:00:00,Africa,Tanzania,
9984848342,41.222.181.188,2016-02-06 15:00:00,Africa,Tanzania,
9984848342,41.222.179.135,2016-02-24 09:00:00,Africa,Tanzania,
9984848342,41.222.179.134,2016-02-24 10:00:00,Africa,Tanzania,
9984848342,41.222.179.136,2016-02-24 11:00:00,Africa,Tanzania,
9984848342,41.222.179.144,2016-02-26 20:00:00,Africa,Tanzania,
9984848342,41.222.181.179,2016-02-28 13:00:00,Africa,Tanzania,Dar es Salaam
9984848342,197.250.193.143,2016-02-29 10:00:00,Africa,Tanzania,
9984848342,197.250.193.206,2016-03-02 13:00:00,Africa,Tanzania,
9984848342,197.250.193.39,2016-03-06 19:00:00,Africa,Tanzania,
9984848342,41.222.181.179,2016-03-10 13:00:00,Africa,Tanzania,Dar es Salaam
9984848342,197.250.193.81,2016-03-30 11:00:00,Africa,Tanzania,
9984848342,197.250.195.135,2016-04-04 22:00:00,Africa,Tanzania,
9984848342,197.250.193.71,2016-04-11 10:00:00,Africa,Tanzania,
9984848342,197.250.193.63,2016-04-18 01:00:00,Africa,Tanzania,
9984848342,41.222.180.165,2016-06-15 17:00:00,Africa,Tanzania,
9984848342,41.222.181.167,2016-06-16 08:00:00,Africa,Tanzania,Dar es Salaam
9984848342,41.222.179.167,2016-06-25 01:00:00,Africa,Tanzania,
7336338975,197.250.193.11,2016-05-23 18:00:00,Africa,Tanzania,
7336338975,197.250.62.49,2016-06-04 15:00:00,Africa,Tanzania,Dar es Salaam
4368145247,197.250.195.219,2015-12-18 12:00:00,Africa,Tanzania,
2133314717,197.187.176.205,2016-02-13 07:00:00,Africa,Tanzania,
3902245778,41.222.181.186,2016-01-29 02:00:00,Africa,Tanzania,
3902245778,41.222.181.173,2016-01-29 08:00:00,Africa,Tanzania,
3902245778,41.222.179.163,2016-02-14 16:00:00,Africa,Tanzania,
3902245778,41.222.177.96,2016-02-23 17:00:00,Africa,Tanzania,Dar es Salaam
3818103704,197.152.255.99,2016-01-05 10:00:00,Africa,Tanzania,
3818103704,41.59.38.100,2016-01-05 12:00:00,Africa,Tanzania,
9566466816,156.159.198.220,2015-12-29 14:00:00,Africa,Tanzania,
9566466816,156.159.198.220,2015-12-29 15:00:00,Africa,Tanzania,
9566466816,41.222.180.108,2016-01-04 12:00:00,Africa,Tanzania,
9566466816,41.222.177.191,2016-01-05 17:00:00,Africa,Tanzania,
9566466816,41.222.179.132,2016-01-05 21:00:00,Africa,Tanzania,
9566466816,41.222.179.132,2016-01-05 22:00:00,Africa,Tanzania,
9566466816,41.222.180.122,2016-01-06 11:00:00,Africa,Tanzania,
9566466816,41.222.180.122,2016-01-06 12:00:00,Africa,Tanzania,
9566466816,41.222.179.160,2016-01-26 08:00:00,Africa,Tanzania,
9566466816,41.222.179.172,2016-01-31 12:00:00,Africa,Tanzania,
9566466816,41.222.181.186,2016-02-02 23:00:00,Africa,Tanzania,
4461208066,156.157.134.149,2015-12-28 16:00:00,Africa,Tanzania,
4461208066,197.187.253.88,2016-02-13 10:00:00,Africa,Tanzania,
4461208066,197.187.253.88,2016-02-13 11:00:00,Africa,Tanzania,
4461208066,156.158.182.165,2016-02-13 13:00:00,Africa,Tanzania,
4461208066,156.157.190.248,2016-02-13 14:00:00,Africa,Tanzania,
4461208066,156.157.159.50,2016-02-13 16:00:00,Africa,Tanzania,
4461208066,156.156.20.139,2016-02-13 20:00:00,Africa,Tanzania,
4461208066,156.159.145.190,2016-02-14 13:00:00,Africa,Tanzania,
4461208066,156.159.254.16,2016-02-14 15:00:00,Africa,Tanzania,
4461208066,156.159.171.48,2016-02-15 11:00:00,Africa,Tanzania,
4461208066,197.152.216.118,2016-02-16 15:00:00,Africa,Tanzania,
4461208066,197.152.216.118,2016-02-16 16:00:00,Africa,Tanzania,
4461208066,197.152.72.243,2016-02-22 16:00:00,Africa,Tanzania,
4461208066,169.255.184.185,2016-03-14 14:00:00,Africa,Tanzania,
4461208066,169.255.185.123,2016-03-19 12:00:00,Africa,Tanzania,
4461208066,169.255.185.211,2016-03-26 12:00:00,Africa,Tanzania,
4461208066,169.255.185.244,2016-04-01 18:00:00,Africa,Tanzania,
4461208066,156.157.47.216,2016-04-07 21:00:00,Africa,Tanzania,
6551180719,41.204.145.212,2015-12-29 09:00:00,Africa,Tanzania,
6551180719,41.222.180.168,2016-02-06 18:00:00,Africa,Tanzania,
6551180719,41.204.145.214,2016-02-09 18:00:00,Africa,Tanzania,
6551180719,41.222.179.150,2016-03-08 19:00:00,Africa,Tanzania,
6551180719,41.204.145.210,2016-04-27 15:00:00,Africa,Tanzania,
1355461896,156.156.200.39,2015-12-24 12:00:00,Africa,Tanzania,Dar es Salaam
1355461896,156.159.196.55,2015-12-24 19:00:00,Africa,Tanzania,
1355461896,156.159.18.9,2016-01-04 19:00:00,Africa,Tanzania,
1355461896,197.250.62.131,2016-01-07 15:00:00,Africa,Tanzania,Dar es Salaam
1355461896,156.156.221.123,2016-01-11 13:00:00,Africa,Tanzania,Dar es Salaam
1355461896,156.157.8.118,2016-01-29 21:00:00,Africa,Tanzania,
1355461896,156.159.214.94,2016-02-12 09:00:00,Africa,Tanzania,
1355461896,197.250.62.53,2016-02-12 16:00:00,Africa,Tanzania,Dar es Salaam
1355461896,156.156.159.48,2016-02-12 19:00:00,Africa,Tanzania,
1355461896,156.158.134.238,2016-02-12 19:00:00,Africa,Tanzania,
1355461896,197.186.46.145,2016-02-13 08:00:00,Africa,Tanzania,
1355461896,197.152.32.152,2016-02-13 10:00:00,Africa,Tanzania,
1355461896,197.186.210.84,2016-02-13 19:00:00,Africa,Tanzania,Moshi
1355461896,197.152.113.75,2016-02-15 08:00:00,Africa,Tanzania,
1355461896,197.187.184.194,2016-02-19 17:00:00,Africa,Tanzania,
1355461896,156.159.153.58,2016-02-21 11:00:00,Africa,Tanzania,
1355461896,197.250.128.150,2016-02-28 23:00:00,Africa,Tanzania,
1355461896,197.250.62.17,2016-03-03 18:00:00,Africa,Tanzania,Dar es Salaam
1355461896,156.156.136.134,2016-03-18 08:00:00,Africa,Tanzania,
1355461896,197.250.62.84,2016-04-09 14:00:00,Africa,Tanzania,Dar es Salaam
1355461896,197.250.62.114,2016-05-01 05:00:00,Africa,Tanzania,Dar es Salaam
1355461896,197.250.62.66,2016-05-22 19:00:00,Africa,Tanzania,Dar es Salaam
2916523599,41.222.181.175,2015-12-21 10:00:00,Africa,Tanzania,
2916523599,41.222.181.188,2015-12-23 00:00:00,Africa,Tanzania,
2916523599,41.222.180.117,2015-12-23 23:00:00,Africa,Tanzania,
2916523599,41.222.181.164,2015-12-26 20:00:00,Africa,Tanzania,Dar es Salaam
2916523599,41.222.181.174,2015-12-28 22:00:00,Africa,Tanzania,
2916523599,41.222.181.161,2016-01-05 13:00:00,Africa,Tanzania,Dar es Salaam
2916523599,41.222.179.188,2016-01-11 09:00:00,Africa,Tanzania,
2916523599,41.222.181.166,2016-01-22 01:00:00,Africa,Tanzania,Dar es Salaam
2916523599,41.222.179.156,2016-01-24 20:00:00,Africa,Tanzania,
2916523599,41.222.181.184,2016-01-26 02:00:00,Africa,Tanzania,
2916523599,41.222.177.185,2016-02-04 23:00:00,Africa,Tanzania,
2916523599,41.222.181.165,2016-02-08 12:00:00,Africa,Tanzania,Dar es Salaam
2916523599,41.222.179.169,2016-02-09 00:00:00,Africa,Tanzania,
2916523599,41.222.179.169,2016-02-09 01:00:00,Africa,Tanzania,
2916523599,41.222.179.144,2016-02-19 00:00:00,Africa,Tanzania,
2916523599,41.222.180.173,2016-02-29 00:00:00,Africa,Tanzania,
2916523599,41.222.181.180,2016-03-08 23:00:00,Africa,Tanzania,Dar es Salaam
2916523599,41.222.181.190,2016-03-24 16:00:00,Africa,Tanzania,
2916523599,41.222.179.163,2016-04-06 18:00:00,Africa,Tanzania,
2916523599,41.222.180.111,2016-04-07 06:00:00,Africa,Tanzania,
2916523599,41.222.180.164,2016-04-08 21:00:00,Africa,Tanzania,
2916523599,41.222.179.177,2016-04-17 11:00:00,Africa,Tanzania,
2412688377,197.250.128.143,2016-03-07 21:00:00,Africa,Tanzania,
7555552124,41.222.180.171,2016-01-02 13:00:00,Africa,Tanzania,
7555552124,41.222.180.113,2016-01-04 20:00:00,Africa,Tanzania,
7555552124,41.222.179.161,2016-01-09 02:00:00,Africa,Tanzania,
7555552124,41.222.180.101,2016-01-11 05:00:00,Africa,Tanzania,
7555552124,41.222.180.118,2016-01-14 10:00:00,Africa,Tanzania,
7555552124,41.222.179.181,2016-01-14 18:00:00,Africa,Tanzania,
7555552124,41.222.179.156,2016-01-14 19:00:00,Africa,Tanzania,
7555552124,41.222.179.136,2016-01-15 05:00:00,Africa,Tanzania,
7555552124,41.222.181.173,2016-01-15 10:00:00,Africa,Tanzania,
7555552124,41.222.181.174,2016-01-15 18:00:00,Africa,Tanzania,
7555552124,41.222.179.172,2016-01-17 09:00:00,Africa,Tanzania,
7555552124,41.222.179.139,2016-01-18 09:00:00,Africa,Tanzania,
7555552124,197.250.195.199,2016-03-16 15:00:00,Africa,Tanzania,
3188570699,41.222.180.163,2016-04-12 09:00:00,Africa,Tanzania,
4712104880,169.255.185.36,2016-03-09 23:00:00,Africa,Tanzania,
3449728273,169.255.184.204,2015-12-17 18:00:00,Africa,Tanzania,
3449728273,169.255.184.150,2015-12-20 14:00:00,Africa,Tanzania,
3449728273,169.255.184.240,2015-12-20 22:00:00,Africa,Tanzania,
3449728273,169.255.184.171,2015-12-21 00:00:00,Africa,Tanzania,
3449728273,169.255.184.187,2015-12-24 21:00:00,Africa,Tanzania,
3449728273,169.255.184.249,2015-12-25 16:00:00,Africa,Tanzania,
3449728273,169.255.184.138,2015-12-26 11:00:00,Africa,Tanzania,
3449728273,169.255.184.132,2015-12-27 10:00:00,Africa,Tanzania,
3449728273,169.255.184.144,2015-12-27 19:00:00,Africa,Tanzania,
3449728273,169.255.184.130,2015-12-29 23:00:00,Africa,Tanzania,
3449728273,169.255.184.136,2015-12-30 14:00:00,Africa,Tanzania,
3449728273,169.255.184.247,2015-12-30 20:00:00,Africa,Tanzania,
3449728273,169.255.184.234,2015-12-31 20:00:00,Africa,Tanzania,
3449728273,169.255.184.242,2016-01-02 18:00:00,Africa,Tanzania,
3449728273,169.255.184.156,2016-01-04 17:00:00,Africa,Tanzania,
3449728273,169.255.184.152,2016-01-04 18:00:00,Africa,Tanzania,
3449728273,169.255.184.156,2016-01-04 18:00:00,Africa,Tanzania,
3449728273,169.255.184.152,2016-01-04 19:00:00,Africa,Tanzania,
3449728273,169.255.184.228,2016-01-05 11:00:00,Africa,Tanzania,
3449728273,169.255.184.136,2016-01-06 13:00:00,Africa,Tanzania,
3449728273,169.255.184.244,2016-01-07 00:00:00,Africa,Tanzania,
3449728273,169.255.184.225,2016-01-12 21:00:00,Africa,Tanzania,
3449728273,169.255.184.182,2016-01-13 17:00:00,Africa,Tanzania,
3449728273,169.255.184.200,2016-01-14 15:00:00,Africa,Tanzania,
3449728273,169.255.184.235,2016-01-14 19:00:00,Africa,Tanzania,
3449728273,169.255.184.131,2016-01-14 21:00:00,Africa,Tanzania,
3449728273,169.255.184.184,2016-01-15 09:00:00,Africa,Tanzania,
3449728273,169.255.184.161,2016-01-16 23:00:00,Africa,Tanzania,
3449728273,169.255.184.249,2016-01-17 21:00:00,Africa,Tanzania,
3449728273,169.255.184.172,2016-01-19 11:00:00,Africa,Tanzania,
3449728273,169.255.184.172,2016-01-19 12:00:00,Africa,Tanzania,
3449728273,169.255.184.165,2016-01-22 22:00:00,Africa,Tanzania,
3449728273,169.255.184.198,2016-01-24 08:00:00,Africa,Tanzania,
3449728273,169.255.184.233,2016-01-25 20:00:00,Africa,Tanzania,
3449728273,169.255.184.164,2016-01-26 13:00:00,Africa,Tanzania,
3449728273,169.255.184.232,2016-02-05 22:00:00,Africa,Tanzania,
3449728273,169.255.184.171,2016-02-09 08:00:00,Africa,Tanzania,
3449728273,169.255.185.129,2016-02-15 08:00:00,Africa,Tanzania,
3449728273,169.255.184.216,2016-02-19 09:00:00,Africa,Tanzania,
3449728273,169.255.184.237,2016-02-21 22:00:00,Africa,Tanzania,
3449728273,169.255.184.199,2016-02-22 11:00:00,Africa,Tanzania,
3449728273,169.255.185.151,2016-04-10 10:00:00,Africa,Tanzania,
3449728273,169.255.185.245,2016-04-10 20:00:00,Africa,Tanzania,
3449728273,169.255.184.143,2016-04-11 10:00:00,Africa,Tanzania,
3449728273,169.255.185.165,2016-04-19 19:00:00,Africa,Tanzania,
8100109588,169.255.184.186,2015-12-16 17:00:00,Africa,Tanzania,
8100109588,169.255.184.130,2015-12-22 08:00:00,Africa,Tanzania,
8100109588,169.255.184.221,2016-01-03 17:00:00,Africa,Tanzania,
8100109588,169.255.184.203,2016-01-11 14:00:00,Africa,Tanzania,
8100109588,169.255.184.216,2016-01-11 15:00:00,Africa,Tanzania,
8100109588,169.255.184.201,2016-01-31 10:00:00,Africa,Tanzania,
8100109588,169.255.184.187,2016-02-04 13:00:00,Africa,Tanzania,
8100109588,169.255.184.135,2016-02-05 15:00:00,Africa,Tanzania,
8100109588,169.255.184.204,2016-02-06 16:00:00,Africa,Tanzania,
8100109588,169.255.184.216,2016-02-07 12:00:00,Africa,Tanzania,
8100109588,169.255.184.132,2016-02-09 14:00:00,Africa,Tanzania,
8100109588,169.255.184.145,2016-02-10 19:00:00,Africa,Tanzania,
4431726673,197.250.195.157,2015-12-23 13:00:00,Africa,Tanzania,
4431726673,197.250.193.249,2016-01-07 07:00:00,Africa,Tanzania,
4431726673,197.250.195.76,2016-01-07 09:00:00,Africa,Tanzania,
4431726673,197.250.195.76,2016-01-07 10:00:00,Africa,Tanzania,
4431726673,197.250.195.193,2016-01-08 20:00:00,Africa,Tanzania,
4431726673,41.222.179.183,2016-01-21 07:00:00,Africa,Tanzania,
4431726673,197.250.193.14,2016-01-31 12:00:00,Africa,Tanzania,
4431726673,197.250.195.143,2016-01-31 12:00:00,Africa,Tanzania,
4431726673,197.250.195.151,2016-01-31 12:00:00,Africa,Tanzania,
4431726673,197.250.195.151,2016-01-31 13:00:00,Africa,Tanzania,
4431726673,197.250.195.151,2016-01-31 14:00:00,Africa,Tanzania,
4431726673,197.250.193.37,2016-02-01 00:00:00,Africa,Tanzania,
4431726673,197.250.195.13,2016-02-03 17:00:00,Africa,Tanzania,
4431726673,197.250.193.113,2016-02-04 08:00:00,Africa,Tanzania,
4431726673,197.250.195.222,2016-02-07 08:00:00,Africa,Tanzania,
4431726673,197.250.195.36,2016-02-12 05:00:00,Africa,Tanzania,
4431726673,41.222.177.99,2016-02-26 08:00:00,Africa,Tanzania,Dar es Salaam
8425972319,41.222.181.184,2015-12-20 23:00:00,Africa,Tanzania,
8425972319,41.222.181.189,2015-12-29 20:00:00,Africa,Tanzania,
8425972319,41.222.181.171,2016-01-04 23:00:00,Africa,Tanzania,Dar es Salaam
8425972319,41.222.181.191,2016-01-16 09:00:00,Africa,Tanzania,
8425972319,41.222.179.135,2016-01-21 17:00:00,Africa,Tanzania,
1911454239,169.255.184.238,2016-02-12 10:00:00,Africa,Tanzania,
3751323480,169.255.184.224,2016-01-09 09:00:00,Africa,Tanzania,
3751323480,169.255.184.159,2016-01-09 19:00:00,Africa,Tanzania,
3751323480,41.222.181.191,2016-01-13 08:00:00,Africa,Tanzania,
6980434746,41.222.181.178,2015-12-20 15:00:00,Africa,Tanzania,Dar es Salaam
7483594912,169.255.184.213,2015-12-16 13:00:00,Africa,Tanzania,
7483594912,169.255.184.232,2015-12-26 16:00:00,Africa,Tanzania,
7483594912,169.255.184.208,2015-12-29 11:00:00,Africa,Tanzania,
7483594912,169.255.184.208,2015-12-29 12:00:00,Africa,Tanzania,
3075741637,156.159.90.171,2016-01-04 22:00:00,Africa,Tanzania,
2668523412,41.222.181.186,2016-01-13 18:00:00,Africa,Tanzania,
2668523412,41.222.181.186,2016-01-13 19:00:00,Africa,Tanzania,
2668523412,197.250.192.42,2016-01-13 23:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-13 23:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-14 00:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-14 01:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-14 10:00:00,Africa,Tanzania,
2668523412,41.222.179.156,2016-01-14 11:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-14 11:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-14 12:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-14 13:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-14 15:00:00,Africa,Tanzania,
2668523412,41.223.4.34,2016-01-15 00:00:00,Africa,Tanzania,
2668523412,197.250.193.205,2016-01-16 00:00:00,Africa,Tanzania,
2668523412,197.250.193.198,2016-01-16 09:00:00,Africa,Tanzania,
2668523412,197.250.193.43,2016-01-16 20:00:00,Africa,Tanzania,
2668523412,41.222.179.169,2016-01-30 18:00:00,Africa,Tanzania,
2668523412,41.222.179.143,2016-02-08 17:00:00,Africa,Tanzania,
2668523412,41.222.180.175,2016-02-24 22:00:00,Africa,Tanzania,
2668523412,41.222.180.127,2016-02-27 09:00:00,Africa,Tanzania,
4733088866,41.222.181.175,2015-12-30 11:00:00,Africa,Tanzania,
4733088866,169.255.184.175,2016-02-24 15:00:00,Africa,Tanzania,
4733088866,169.255.184.227,2016-06-15 11:00:00,Africa,Tanzania,
4146622581,197.152.8.128,2016-02-17 16:00:00,Africa,Tanzania,
4732601069,156.159.41.203,2015-12-24 15:00:00,Africa,Tanzania,
9263351105,41.222.181.190,2016-03-24 16:00:00,Africa,Tanzania,
9263351105,41.222.180.186,2016-03-24 18:00:00,Africa,Tanzania,
9263351105,41.222.181.187,2016-03-24 22:00:00,Africa,Tanzania,
9263351105,41.222.180.102,2016-03-26 10:00:00,Africa,Tanzania,
9263351105,41.222.181.187,2016-03-29 10:00:00,Africa,Tanzania,
9263351105,41.222.181.183,2016-03-30 14:00:00,Africa,Tanzania,Dar es Salaam
9263351105,41.222.181.183,2016-03-30 19:00:00,Africa,Tanzania,Dar es Salaam
7581223009,156.156.199.174,2015-12-26 08:00:00,Africa,Tanzania,Dar es Salaam
7581223009,197.187.120.202,2016-01-06 07:00:00,Africa,Tanzania,
4078124092,41.222.180.187,2016-05-18 12:00:00,Africa,Tanzania,
5781556178,197.250.128.145,2015-12-25 12:00:00,Africa,Tanzania,
5781556178,197.250.128.145,2015-12-25 13:00:00,Africa,Tanzania,
5781556178,197.250.128.145,2015-12-25 15:00:00,Africa,Tanzania,
5781556178,197.250.128.155,2015-12-29 05:00:00,Africa,Tanzania,
5781556178,197.250.193.253,2016-01-01 17:00:00,Africa,Tanzania,
5781556178,197.250.52.79,2016-01-02 12:00:00,Africa,Tanzania,
5781556178,41.222.181.190,2016-01-03 16:00:00,Africa,Tanzania,
5781556178,197.250.193.231,2016-04-22 12:00:00,Africa,Tanzania,
5781556178,197.250.193.231,2016-04-22 13:00:00,Africa,Tanzania,
5781556178,197.250.192.176,2016-04-22 22:00:00,Africa,Tanzania,
5781556178,197.250.193.169,2016-05-01 17:00:00,Africa,Tanzania,
1743432522,41.222.181.161,2015-12-21 12:00:00,Africa,Tanzania,Dar es Salaam
1743432522,41.222.181.161,2015-12-21 13:00:00,Africa,Tanzania,Dar es Salaam
1743432522,41.222.179.140,2016-01-09 14:00:00,Africa,Tanzania,
1743432522,41.222.179.188,2016-01-09 15:00:00,Africa,Tanzania,
1743432522,41.222.179.179,2016-01-30 11:00:00,Africa,Tanzania,
1743432522,41.222.180.166,2016-01-30 11:00:00,Africa,Tanzania,
1743432522,41.222.179.171,2016-01-30 12:00:00,Africa,Tanzania,
1743432522,41.222.179.179,2016-01-30 12:00:00,Africa,Tanzania,
1743432522,41.222.180.186,2016-01-30 12:00:00,Africa,Tanzania,
1743432522,41.222.181.160,2016-01-30 12:00:00,Africa,Tanzania,Dar es Salaam
1743432522,41.222.181.182,2016-01-30 12:00:00,Africa,Tanzania,Dar es Salaam
1743432522,41.222.181.160,2016-01-30 13:00:00,Africa,Tanzania,Dar es Salaam
1743432522,41.222.179.134,2016-01-30 14:00:00,Africa,Tanzania,
1743432522,41.222.181.142,2016-01-30 14:00:00,Africa,Tanzania,
1743432522,41.222.179.182,2016-01-30 15:00:00,Africa,Tanzania,
1743432522,41.222.180.187,2016-01-30 15:00:00,Africa,Tanzania,
1743432522,41.222.180.176,2016-01-30 16:00:00,Africa,Tanzania,
1743432522,41.222.179.132,2016-01-30 17:00:00,Africa,Tanzania,
